document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
448,"A source of error may be accuracy or lack of effort. During the experiment, I heard a lot of people in confusion who seemed to be rushing through it just to get done. If people were aware of the purpose behind the experiment beforehand, they may have taken their time and attempted to be more accurate.",1.0,1.3632919866792036e-308,1.4104310069027807e-308,1.254264804299573e-308,2.6258098473841685e-308,1.562487554564711e-308,1.873978670953846e-308,1.981222111520672e-308
449,"I feel a big source of error could have been the angle in which the 2D presented 3D graphs were shown, as the angle, at least for me, messed up my perception of the graph.",1.1717848620633935e-308,1.0,2.202610000211752e-308,2.4783222225939203e-308,8.150621144493814e-309,1.1260960134257583e-308,1.6202665066648344e-308,2.2303738414657693e-308
450,"I think the source of the error is not paying the participants. Often students when given a survey/ experiment to fill out shortly give up and start guessing the answers ruining the study. For me, I ran a focus group and I brought doughnuts and Casey's Breakfast pizza to make sure the students felt rewarded enough to fill out 6 questions for my business idea. Implement the same thing and make people want to try on this.",0.23322103973642674,0.055697668832207885,0.07072841790320697,0.05301218955860139,0.19681702193032113,0.07173579239636892,0.07637050933951481,0.07345675250567851
451,The sample population. It was only dude on students in a given class.,2.554476722671448e-308,8.17462104199123e-309,1.083887152913147e-308,8.887741282467428e-309,1.0,9.26307396494669e-309,1.0609312326527406e-308,9.79782038873817e-309
452,"The in-class experiment created a lot of fatigue and confusion for students, which led some of them to give less-than-honest answers. It was also confusing that there was no way to submit an exact 50%.",1.0,9.04220374322268e-309,1.0429771174860033e-308,8.29372107387583e-309,2.4697664934356755e-308,1.4343810864637325e-308,1.19926411757291e-308,1.2057466456636125e-308
453,A source of error could have been the 3D printer did not print all the graphs the same which could have caused different data because students would put in different percentages.,0.04212389943020917,0.4146739934168739,0.08852650185154756,0.07461318564389367,0.028918147431459054,0.03884469652922872,0.051246433554211906,0.08274571221648715
454,Our depth perception between online and 3D graphs. Also one of our 3D graphs was broken.,1.2329153123807714e-308,1.0,2.646317397831026e-308,2.496373741832295e-308,8.631420193574485e-309,1.160623376430856e-308,1.5912593904200043e-308,2.272022388960178e-308
455,"They may be multiple errors or bias in this experiment. For example a few could be measurement error, participant bias, sample bias, or even environmental factors.",0.4421026911375308,0.05670106270099852,0.06067384303694955,0.05455409633379304,0.10955636356726049,0.06092863648622962,0.08350614199739913,0.0805665560065672
456,people are view things differantly,2.2205390386107316e-308,2.802003260545147e-308,1.5056623267281796e-308,2.059523536182203e-308,1.1643046807288736e-308,2.209426975934908e-308,1.0,6.015187395798721e-308
457,Not everyone gets the same set,0.0385200218074916,0.046455593909062495,0.026438482648116848,0.02485680539328267,0.020738471883609486,0.1648355537261184,0.04950408883866699,0.0794364254086119
458,Not having the correct blocks to go with the computer simulation.,2.0826845547347797e-308,1.4701721788785566e-308,1.0558222864183157e-308,9.535538985434034e-309,1.033794068658973e-308,1.0,1.799208222175541e-308,2.45389484660669e-308
459,"Honestly, the extent to which the participant cares. In my case, I was taking a moment to compare the bars, but I definitely wasn't taking any great care with it. If I was looking at graphs of potential investments, average salary for different prospective career paths, productivity of different varieties of vegetables for my garden, etc. I would almost certainly have been more careful and deliberate about my observations and answers.",0.048520032866504345,0.15205370417899397,0.17872844425116274,0.09252297313322475,0.03701622303654193,0.04177684007421141,0.05243661771511046,0.07612092643823744
460,"Sample bias, the participants were all from the same stat 218 class at the time I was partaking in the experiment",2.597986748725231e-308,8.26369574304926e-309,1.1093264203816556e-308,8.86211508901856e-309,1.0,9.420328720568856e-309,1.0564739174391297e-308,9.94540707708076e-309
461,Sometimes the 3-D figure provided wouldn't match up with the picture on the computer.,1.6962236796843815e-308,1.0,1.943807673079427e-308,2.3432787273861036e-308,9.41302854973596e-309,1.6351473532452643e-308,2.5601301687087125e-308,3.881460587256045e-308
462,"Different sets of blocks and if they were mad wrong,",1.7027401949657984e-308,1.567416869200627e-308,1.035107124648091e-308,9.66159774869822e-309,9.279083404294636e-309,1.0,1.8478882212117156e-308,2.5300645646661947e-308
463,"* It seems there could be a bias in the type of kits and how they are presented for people to chose (example the ones on the top of the box rather than the ones on the bottom of the box) 

* Misinterpretation of the task that students were given. 

* Technical errors and whether the software was working properly.",0.2656691172550618,0.07762416498275762,0.0721833969191316,0.05948094665394111,0.09761794709903206,0.20468795877116386,0.10518236098650627,0.11755410733240558
464,"Time the tester took into consideration, the colors of the cubes used maybe",2.4498635972672785e-308,3.1725008729726743e-308,1.8292531740685267e-308,1.955551605858239e-308,1.3737885286221063e-308,3.319018072854657e-308,4.1665403915444246e-308,1.0
465,Peoples ability to judge the heights and visual impairments.,1.756632785030374e-308,2.738213309568043e-308,1.4682499720807935e-308,2.192606338625182e-308,1.059252699884115e-308,1.936627192797128e-308,1.0,5.734984336481855e-308
466,That there wasn't somebody seeing if they were doing it right since most people finished faster then others.,0.4425076578244884,0.05872005587880529,0.061285254393263586,0.05212525374674403,0.13053063159353176,0.09558230936515304,0.07896682421416726,0.0802820129838465
467,"Unaccounted for differences in the students, errors in the physical models, errors in the digital depictions, etc.",0.2314378255760029,0.08774228148659001,0.07828251289357184,0.06176042008364326,0.08320384661763758,0.20699999441358052,0.11006152738337653,0.14051159154559736
468,"Sources of error could include the testing environment, what kit corresponded to their test, etc",1.0,1.727435412060541e-308,1.6256449509448304e-308,1.397260067788667e-308,2.069580660020338e-308,1.8143561937083244e-308,2.183465574065362e-308,2.307760714667284e-308
469,"No random sampling. Only people who were STAT 218 students as well as graphical study department members and their wives. <All people who see graphs on a daily basis (most likely).

 

The 3d printed graphs had both the circle and the triange in the first group of bars unlike the computer images which were separated into different graph groups (A and B). This could cause the data to be skewed into saything that 3d printed graphs are easier to read. but it really is because the bar of comparison and the bar of estimation are right next to eachother only on the 3d printed graphs.",0.031910410354140516,0.680154045528445,0.06541659170181816,0.06760367981897619,0.022051023899810212,0.029058067962249128,0.040755438601351966,0.06305074213320874
470,"Sampling, hypothesis testing, and reporting.",0.11175555654355532,0.02627339533056144,0.03384611742325111,0.02886466995076741,0.32678396366835516,0.030499470633212594,0.03679575634897282,0.0330261752417348
471,Human error such as going too quickly through the experiment.,0.10740532360720129,0.028288840865304424,0.027870867719353615,0.023846831341666173,0.04932340409814582,0.05047936050697152,0.03905345912858062,0.04061918509289312
472,Standard error,0.33482943032523654,0.07593212831904873,0.09561865591163449,0.08411343609213079,0.1577665816941681,0.0655918176768749,0.09084683074759292,0.09530111923331357
473,Weather a person had computer problems and remembered to attended the experiment.,0.3604793383347374,0.06573427758167552,0.07028535693588599,0.059875942548028076,0.1689200156944247,0.09590845778016324,0.08781744361635264,0.09097916750873254
474,A source of error in the experiment could be colorblindness.,2.3859393795470083e-308,3.4286097811377303e-308,1.78506984067708e-308,2.0268989796843913e-308,1.32024683225463e-308,3.19728665084122e-308,4.957061787469741e-308,1.0
475,Some of the 3D objects may be marked wrong.,1.6598629475620466e-308,1.0,1.8271438556698185e-308,2.2144187109656967e-308,9.205000772245443e-309,1.6064879565647764e-308,2.46655529108919e-308,3.609484594020613e-308
476,People not taking it seriously and guessing random numbers instead informed guesses on what they actually think is the height difference.,0.05660745578659508,0.12353566712457788,0.06406909652183584,0.2314088680696071,0.03667338849379559,0.046491334535304296,0.11385798172893044,0.1239908600973747
477,Human error is definitely involved in this experiment,0.6110833625588246,0.04219024579586129,0.04360442895567593,0.0401150082791076,0.09153962211779883,0.049446518274882195,0.06016904423556661,0.061851769782283045
478,"This test does not accurately account for many values that could potentially influence your ability to do it, like spatial reasoning skills.",0.06125629761707848,0.1223305152072215,0.06284671673803753,0.07063227277669257,0.036869770292905585,0.06941718560562338,0.10718411709699695,0.3919600119827409
479,"Eyesight disadvantages, mental exhaustion, level of effort put in, etc",1.837544199537993e-308,2.648733279791778e-308,1.4657279005817364e-308,2.027648962997811e-308,1.099878218264979e-308,2.1772649907556614e-308,1.0,7.182148697624082e-308
480,"Maybe one source of error involved in this experiment was random error. I think there might have been a chance error between the two observed and true values of what they were testing. I believe this error occurred naturally and is not really a mistake, but rathe apart of measurement variability .",0.5485400133070838,0.04857504523434145,0.05783540969006768,0.05046477249339005,0.11694331972694434,0.048668654116721465,0.0628319495774758,0.06614083585397536
481,Factors like the previous more extended experience of students working with graphs may be majoring in math.,1.2649991234800367e-308,2.8326993819023556e-308,1.0,2.0848256616034177e-308,1.041780529261735e-308,1.1336099512937765e-308,1.3417064932191147e-308,1.665073758185045e-308
482,How people viewed the shapes and their ability to compare the shapes,0.04409876912749643,0.14693321426506845,0.07070427102295651,0.08112854706787022,0.027409645123194888,0.04338936898108999,0.07296442092070086,0.1037611497663742
483,"Possibly the parallax error could have occurred, or the lack of reference points could have been a source of error; also just human judgment, or observer bias.",0.0786115911541655,0.218306877081273,0.05676970197824552,0.07747491830729117,0.03639642620833482,0.06262042097476266,0.129290549549466,0.2102399231517826
484,For my opinion there are no error that are involved in the experiment.,1.0,1.277974789809127e-308,1.363496402330066e-308,1.220429541285395e-308,2.7939917742751236e-308,1.4094762444264876e-308,1.7193119146714384e-308,1.789160550363758e-308
485,"students who needed a grade boost might have just randomly guessed. wording of questions could create error. people might have confused the circle and the star, thus putting in the wrong value",1.0,1.002957815237666e-308,1.142403179907815e-308,8.849433414943183e-309,2.1164733141446374e-308,1.778953646991462e-308,1.325254168596362e-308,1.3939908955765383e-308
486,Sources of error involved in this experiment might be a students ability to interpret values on a bar graph based on the relative size of the bars compared to others.,0.04538403726899148,0.1083515037872453,0.2595802400360125,0.07680641024588318,0.037012546168009725,0.03953784094063618,0.048140790931464825,0.06436239231574394
487,"Human error - people reading the blocks correctly/incorrectly, typing the wrong thing

if the technology is working correctly - when moving the bar are you able to get the exact number you want",0.05878468945864307,0.12458124111653197,0.09066418951807012,0.2472094119818766,0.039207709923228154,0.03794601059452065,0.06640518814986185,0.08226887199696366
488,A source of error that I can think owuld be human error. Some of the ID's for the bars in the bottom were similar but you had to pay close attention to the specific number incase you submit the wrong number for another bar. People may confuse the bars so that can cause an error in the experiment.,0.05323003479871791,0.14435264681698123,0.0936754218574239,0.2430699781227859,0.03681227050568544,0.03612869957159547,0.05990099681316998,0.07989726425333607
489,"A source of error could possibly be technological issues due to this experiment being done on the computer.

Another source could be human error; for example, I might've put in the wrong code at the beginning of the experiment.",1.0,1.688380588394095e-308,1.634431454855615e-308,1.402458798403564e-308,2.137031382129082e-308,1.721876721990031e-308,2.0826154622043706e-308,2.271619084865386e-308
490,the computer would jump decimal points and not give an option for all numbers,0.11387371952571321,0.130075678827171,0.19129746840245618,0.16105494596270525,0.07795253078600912,0.0634126360403875,0.10963542025953384,0.11550622934913676
491,There are always sources of error such as the graphs people were given could vary differently. The setting that people are in might be different. People might have been doing various tasks either before or after that could have determined how quickly or slowly they were taking the test.,0.04304634892367491,0.03673075646486292,0.07780849475090414,0.03308165491305763,0.03636130416112902,0.02932637917479176,0.03136578666564741,0.03939098281001359
492,"Possible sources of error could have been a misunderstanding/misinterpretation of the directions by the participant or not having enough variety in the people performing the experiments (e.g., only using college students and not expanding the research to more than one age group). There may have also been a reporting/estimation error if participants were not fully engaged in the activity.",0.11932556037754326,0.030634129430137668,0.039121329448689665,0.028935758425656353,0.09887275452389786,0.03885751275369996,0.04115552032147431,0.041450557322454215
493,Our uncertainties in measurements or calculations is one,0.2779201994912596,0.08753652962264732,0.11020403595201657,0.09846930084378278,0.14706316163209415,0.07036988225518846,0.10100232370875069,0.10743456649426059
494,"They are only testing one thing, like they maybe could've also done another experiment to test the same thing which would possibly make the results more clear and concise.",0.4040268132882243,0.057140303742132414,0.06486090486262916,0.05438947886838182,0.1935796268387267,0.07316857082379728,0.07504462266127038,0.07778967891483791
495,"A source of error could be that people may not understand exactly what they are supposed to do when looking at the graphs, or there may be some sort of bias if one figures out exactly what the experiment is investigating.",0.05166603322735851,0.0818559087183211,0.36961023211348526,0.06710813283808024,0.043070396284711154,0.03916307972234898,0.04729185442958802,0.06032648122012304
496,If the person has vision problems.,1.7299533672264293e-308,2.653251261342933e-308,1.4282387499522827e-308,2.0170437646229903e-308,1.0484129055451156e-308,2.0785290544576885e-308,1.0,6.20424448099509e-308
497,Comparision of other groups (non-STAT 218 students),2.5476834938176944e-308,8.36365915792142e-309,1.1424877554549137e-308,8.91010186003769e-309,1.0,9.55096677038621e-309,1.0600308298551463e-308,1.0016876956374667e-308
498,The sample size is small,3.25228729089516e-308,8.99827216057534e-309,1.2453729381628083e-308,9.600468515475354e-309,1.0,1.010785930608926e-308,1.1508005106685477e-308,1.088015055016049e-308
499,"Some sources of error could be not fully understanding the experiment, or not understanding you compare the triangle and circle bars and not the other ones. Another source of error could be the proportion may look different online than in the 3D-printed version.",0.05102834842401688,0.45262477065855505,0.07719652418451314,0.10315815672607113,0.032803273655303555,0.04730798611216969,0.07282780242432997,0.1105515368289812
500,The people being doing the experiment may be in a rush which may skew the results. The other could be the slider which took effort to round it to the nearest whole number.,0.11574573985438479,0.1053097623682129,0.11543865741441885,0.13387694727416719,0.08023440149398516,0.0589554898558698,0.10133787278092911,0.11046647527136118
501,"Could be affected by the surroundings, or even the mood of the participant.",0.07429018988161198,0.032509954355057734,0.02661213089361167,0.02462484056953347,0.03140330706102442,0.07755511696787694,0.057711273055158836,0.05722229835335138
502,They're not exact.,0.08294186030479174,0.07589340703861372,0.16730374351520572,0.08417164776833012,0.06771061463721922,0.04464288668586741,0.06753332325135267,0.07134836796363914
503,Not sure if a sampling error could be present or not but the possibility of misinterpretation is most definitely there.,0.19267284482746624,0.06518821388561831,0.09476867740704879,0.07193469733313744,0.14891253102500954,0.06044270851053906,0.08570656160698636,0.08157219941788273
504,"environmental error: the lighting and space given could skew results. 

human and technology error: giving the incorrect sample at a time.",0.07480649374425642,0.03103543933748337,0.02778445046241604,0.02510744559718727,0.028679782569633723,0.03430479435400801,0.03922940065212564,0.05417185293268308
505,"Participants likely inaccurately estimate the sizes of the graphs, but it is also possible that graphs that were 3D printed could not be the size that they were supposed to be due to issues with the printer.",1.3450622830450043e-308,1.0,2.903319785664757e-308,2.653532235703664e-308,9.290214861951286e-309,1.2218458090864626e-308,1.644058598156419e-308,2.513380412859733e-308
506,"Sources of Error:

* Lack of effort from student

* Mental capabilities of student

* Math and ratio knowledge of student

* Lack of time spent on experiment as the person being tested",0.3086506495934909,0.07475800877638399,0.0762033669564214,0.060466632034446535,0.11409440451138973,0.15090125122015377,0.10241417409835342,0.11251151280936017
507,"counting incorrectly, misguided perception of judgment, user error",0.25869995415583996,0.06779312817234077,0.07873875391286304,0.06584790937666597,0.08924727303608872,0.06220665883254425,0.09524999664841458,0.08341475987893122
508,"The source of error involved was that there was no set numerical value that the observational units knew, rather they had to estimate the value based on the high of the certain bar",0.4808593905735802,0.056670693705196534,0.0680969808401488,0.06031977745123106,0.12965043481972433,0.054705524993632335,0.0734465829557767,0.07625061466071012
509,The physical pieces could get damage or may be incomplete.,0.05760874967422518,0.1821838243494695,0.046015414711413384,0.051107354408751304,0.028607680567047843,0.06908675968538762,0.09357329620277381,0.12941702202155483
510,Sources of error could include that of human error as participants could interpret the questions wrong leading to inaccurate data collection.,0.35792172872232475,0.06409441242709558,0.06560375973003801,0.05647926070573126,0.11254346208652023,0.08597654221821187,0.1023031087942371,0.09118226616805868
511,"Sources of error could include, participant bias, sampling bias, measurement errors when measuring participants' responses, and interpretation errors of experimental instructions.",0.3346088433515406,0.06944935394920976,0.07236197882737228,0.06324561866151465,0.13408441962784512,0.09029234388337154,0.1114170090973556,0.10389464622240821
512,Variables such as student visual skills or students experience with visual measurement could cause skewed results,0.052907024388740086,0.1555380566413175,0.11598234207584075,0.07742250237935051,0.03707308642226298,0.048691824433417144,0.05765663304553527,0.0941648931303744
513,"Different points of view (which direction you view the object from), individual guessing.",0.060046158971376315,0.12569183777772153,0.04823505691815654,0.07221149822554276,0.032993840489134264,0.062939435006996,0.2693084642854086,0.18378583181351246
514,"Selection bias is a error because if there was a larger sample size, it would have helped establish perceptional distances. Random error is also involved.",0.1253454281586039,0.02646295778972427,0.02698965182613232,0.02711279084440664,0.04801500806267926,0.030738636330524777,0.04815694243234219,0.038367407235905815
515,the slide bar to get an accurate number when answering. To incorrectly look at the wrong bar.,0.046997548678564455,0.09947723936617026,0.06860856600728657,0.2880733654634904,0.03385257605413473,0.031404413232838824,0.056404524900075644,0.06696799316526164
516,"Sources of error in this experiment could include the point of view from which the student is looking at the 3D graphs, rounding estimated value guesses, and rushing through the experiment without carefully considering the value of each bar.",1.228873914427404e-308,1.0,2.257313731723467e-308,3.204255779934233e-308,8.51458794019859e-309,1.149719263468294e-308,1.804801976867051e-308,2.5610540125311244e-308
