document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
87,The kind of graph shown,0.1518808352421483,0.21693389781249017,0.055711130023703724,0.026075897902318602,0.029642646406373367,0.1838976831578328,0.023757172926165648,0.021562346568865194,0.02959796433146266,0.028359890939246974
88,"The randomization of the groups were present in the experiment through the use of the ta's handing out the different packages, as well as the user's requirement to randomly pick a 3D model.",0.15736412933526894,0.042725800700163574,0.09429994449747822,0.04188164498114106,0.055284278473662456,0.03222107707431087,0.03269202683481255,0.027973546906220663,0.04917899428421837,0.04649585774765344
89,"I guess overall they were pretty random because not everyone had the same blocks, and didn't know where the blocks were going. A bunch of different classes experimented, so there wasn't just one class studied. Lastly, possibly something like the kids are from different age groups.",9.782945660127094e-308,1.7796175029561936e-308,9.696941152708777e-308,5.658687767336802e-308,1.0,1.499984350959153e-308,6.071944539659027e-308,3.157379898960699e-308,3.64975941642297e-308,8.452417690105453e-308
90,I think there were randomization because the different charts weren’t assigned to specific students and the students randomly chose which data set they interpreted.,0.21215763010736022,0.32139737212379765,0.09190032075035334,0.04738397592314903,0.05303128752594749,0.08555967239526079,0.042446149630576906,0.035355315849437484,0.04696719720058122,0.05454699751638635
91,I would say it was random because they used both 2D and 3D graphs for both groups,0.12835746999580308,0.33138241040455546,0.05804231058230947,0.03022029922703801,0.03227318353839903,0.06950042335862404,0.026390086635339687,0.0220988773304324,0.02981784072822359,0.033598086407039665
92,"I think the randomization was used, because there were many random participants. There were many different students that participated in this study.",1.3855295172943115e-307,1.460414247955165e-308,1.0,3.643890821749372e-308,4.3610857814376934e-308,1.276852989209701e-308,2.861641435120371e-308,8.33838845148149e-308,5.041952582668523e-308,3.4958461456963434e-308
93,It was a randomized order and repeated measures design was also present. Conditions were controlled to have a baseline comparison.,0.1623294789361328,0.020303304242415818,0.2488667152825505,0.057430701503458054,0.04648530734459624,0.017549419328161408,0.030786197454889967,0.04710228989930864,0.09736528105026065,0.04737848639555161
94,"Random sampling, I don’t believe there was a control group but it also has random assignment to the bags",0.10134612076376949,0.019419534751380425,0.07729256451735994,0.0396165616727383,0.16487894545016044,0.01637408011760079,0.07416937346384718,0.030960403441701194,0.03049567819329088,0.06826983110769538
95,"The experiment included several good design elements. Each participant got a random mix of chart types and bar layouts, which helps avoid bias from always seeing things in the same order. The charts were also randomly assigned different ratio values, so no one could guess patterns. Everyone answered the same types of questions, making it easier to compare results. While there wasn’t a traditional control group, the 2D chart acted like a baseline to compare the 3D formats against.",7.492298677013177e-308,5.746928759972484e-308,2.8803443221891177e-308,1.2864456395991027e-308,1.4884707247276247e-308,1.0,1.16365098149425e-308,1.0700167851590174e-308,1.550103539412309e-308,1.3836611030176633e-308
96,"Random assignment was used, but not random sampling because we are all from statistics courses. A control group was also probably utilized, without us being aware.",1.146673903375116e-307,1.231997572922928e-308,1.0943001419866303e-307,2.8474894126728924e-308,2.938667741486431e-308,1.061442290678522e-308,2.534262647155503e-308,1.0,2.876452796756329e-308,2.801158460798914e-308
97,Randomizing groups by giving different people different 3D printed graphs. This was done to see if results differ between the different 3D graphs and it is not just up to chance.,0.166856213630755,0.2885009661255516,0.07768530523014266,0.04019017681426433,0.043092156567817855,0.0779680088373333,0.034060366907448826,0.028573956512887393,0.040070024185398706,0.044488404031193834
98,Randomization by randomizing which bar charts to utilize for each participant was used,0.23905967921672688,0.2425546773406324,0.09979007516280075,0.049753671462574076,0.05770401900065524,0.10814564017977063,0.04553369191802126,0.03810352672572064,0.05136239263442119,0.05754587832489815
99,An element that played a part of this experiment was the randomization of the Stats 218 class and what package they got.,0.12537267342265945,0.014298410354480626,0.15404391799414516,0.034424467684560076,0.046461059827116104,0.012442916292303275,0.036162327245628775,0.11703770378595842,0.035743721721544164,0.03627708664721696
100,"There was some factors that indicate there was a control. Like at the beginning of the experiment we had to depict which model was 25%, 50%, and 75% to the other graph. However I think the element of randomization was present in the experiment. There was no selected models per person and each graph was random.",0.4720102193968467,0.04654692174998218,0.07598625460975021,0.030265903619970343,0.03732133170967162,0.04679878649982287,0.026425916776388118,0.028441635792358033,0.044800896369883186,0.03121491642036079
101,The observational study was used because it was the design for the experiment.,1.668933639220637e-307,1.826929536594607e-308,1.9789276972459785e-307,3.4150993250382935e-308,4.041553518968572e-308,1.752659642453864e-308,2.457973783857146e-308,3.4768904896928476e-308,1.0,3.127260059614976e-308
102,"The control group used was the digital 3D graphs, and random assignment was used by having students pick the bags of graphs randomly.",0.26180657133012436,0.0829157334362529,0.09869367900597048,0.04377030246183859,0.054696732754404086,0.06189331524205893,0.03752472283460454,0.03408307136423416,0.05343313889971932,0.04847814628146694
103,"I think that the control groups were present, because the experiment was planned out. They had to plan this experiment out otherwise the results would not have been as accurate.",1.0,1.786514536575328e-308,6.880681685818811e-308,2.0895545517108913e-308,2.532084110063383e-308,1.886616710536085e-308,1.794742445275133e-308,2.678605326026419e-308,5.079224770250438e-308,2.0234848957757066e-308
104,"Randomization could have been used in this experiment because they want each participant to have a different set of graphs to interpret. If they gave each participant, the same set of graphs the previous participant could have influenced the other on what they thought the answers were, which would skew the evidence.",0.1445585286628876,0.5271813574191277,0.06680117787299125,0.035841652366461085,0.03678964895975596,0.060468099337834584,0.029833103696517507,0.02526823652805184,0.03422694022649363,0.039031254929878814
